sku_id,sku_status,licensed,tier,shop,trust,title,variant,price_usd,boxes_per_case,unit_price_per_box,in_stock,landed_eur_est_8box_bundle,market_ask_us,market_sold_us,market_sold_source,market_sold_checked_at,buy_below,watch_below,eu_ref_eur,status,restock,url,seen_at,match_score
PANINI_2023-24_OPTIC_MEGA,ACTIVE,True,retail,hiddengems,trusted,2023-24 Donruss Optic Basketball Mega Box Factory Sealed,,100.0,,,0,116.23,63.95,60.0,,,65.0,75.0,99.0,,0,https://www.hiddengemscardshop.com/products/2023-24-donruss-optic-basketball-mega-box-factory-sealed,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_SELECT_BLASTER,ACTIVE,True,retail,fancave,watch,2023-24 Panini Select Basketball Blaster Box,,89.99,,,1,105.87,,,,,45.0,55.0,,NO_GO,0,https://fancave.com/products/2023-24-panini-select-basketball-blaster-box,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_SELECT_BLASTER,ACTIVE,True,retail,bleecker,watch,2023-24 Select Basketball Blaster Box,,45.0,,,0,59.34,,,,,45.0,55.0,,,0,https://bleeckertrading.com/products/2023-24-select-basketball-sealed-blaster-box,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_SELECT_BLASTER,ACTIVE,True,retail,worldchampion,watch,2023-24 Panini Select Basketball 6-Pack Blaster Box,,45.0,,,0,59.34,,,,,45.0,55.0,,,0,https://www.worldchampionsportscards.org/products/2023-24-panini-select-basketball-6-pack-blaster-box,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_SELECT_BLASTER,ACTIVE,True,retail,ballgame,watch,2023/24 Panini Select Basketball 6-Pack Blaster Box (Flash Prizms),,48.0,,,0,62.44,,,,,45.0,55.0,,,0,https://theballgame.com/products/2023-24-panini-select-basketball-6-pack-blaster-box-flash-prizms,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_SELECT_BLASTER,ACTIVE,True,retail,awesome,trusted,2023-24 Panini Select Basketball Blaster Box (Flash Prizms),,49.75,,,0,64.25,,,,,45.0,55.0,,,0,https://theawesomecardshop.com/products/2023-24-panini-select-basketball-blaster-box-1,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_SELECT_BLASTER,ACTIVE,True,retail,columbia,trusted,2023/24 Panini Select Basketball 6-Pack Blaster Box (Flash Prizms),,49.95,,,0,64.46,,,,,45.0,55.0,,,0,https://columbiasportscard.com/products/2023-24-panini-select-basketball-6-pack-blaster-box-flash-prizms-1,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_SELECT_BLASTER,ACTIVE,True,retail,rlsports,watch,2023-24 Panini Select Basketball Blaster Box,,54.95,,,0,69.63,,,,,45.0,55.0,,,0,https://rlsportscards.com/products/2023-24-panini-select-basketball-blaster-box,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_SELECT_MEGA,ACTIVE,True,retail,rbicru7,trusted,"2023-24 Panini Select Basketball, Mega Box (BLUE & PINK CRACKED ICE)",,110.0,,,1,126.57,75.0,60.0,ebay_sold,2026-08-17,55.0,65.0,134.0,NO_GO,0,https://rbicru7.com/products/2023-24-panini-select-basketball-mega-box-releases-5-17,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_SELECT_MEGA,ACTIVE,True,retail,rlsports,watch,2023-24 Panini Select Basketball Mega Box (Blue Ice Prizms),,64.95,,,0,79.97,75.0,60.0,ebay_sold,2026-08-17,55.0,65.0,134.0,,0,https://rlsportscards.com/products/2023-24-panini-select-basketball-mega-box-blue-ice-prizms,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_SELECT_MEGA,ACTIVE,True,retail,e5sports,watch,2023-24 Panini Select NBA Mega Box Wembanyama,,65.0,,,0,80.02,75.0,60.0,ebay_sold,2026-08-17,55.0,65.0,134.0,,0,https://e5sports.com/products/2023-24-panini-select-nba-mega-box,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_SELECT_MEGA,ACTIVE,True,retail,sportcards,watch,2023/24 Panini Select Basketball Mega Box,,74.95,,,0,90.32,75.0,60.0,ebay_sold,2026-08-17,55.0,65.0,134.0,,0,https://sportcards.com/products/2023-24-panini-select-basketball-mega-box,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_SELECT_MEGA,ACTIVE,True,retail,ballgame,watch,2023/24 Panini Select Basketball Mega Box (Blue Cracked Ice!),,75.0,,,0,90.37,75.0,60.0,ebay_sold,2026-08-17,55.0,65.0,134.0,,0,https://theballgame.com/products/2023-24-panini-select-basketball-mega-box-blue-cracked-ice,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_SELECT_MEGA,ACTIVE,True,retail,worldchampion,watch,2023-24 Panini Select Basketball Mega Box,,75.0,,,0,90.37,75.0,60.0,ebay_sold,2026-08-17,55.0,65.0,134.0,,0,https://www.worldchampionsportscards.org/products/2023-24-panini-select-basketball-mega-box,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_SELECT_MEGA,ACTIVE,True,retail,ballgame,watch,2023/24 Panini Select Basketball Mega Box (Blue/Pink Cracked Ice!),,80.0,,,0,95.54,75.0,60.0,ebay_sold,2026-08-17,55.0,65.0,134.0,,0,https://theballgame.com/products/2023-24-panini-select-basketball-mega-box-blue-pink-cracked-ice,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_SELECT_MEGA,ACTIVE,True,retail,bleecker,watch,2023-24 Select Basketball Mega Box,,90.0,,,0,105.88,75.0,60.0,ebay_sold,2026-08-17,55.0,65.0,134.0,,0,https://bleeckertrading.com/products/2023-24-select-basketball-sealed-mega-box,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_SELECT_MEGA,ACTIVE,True,retail,bleecker,watch,2023-24 Panini Select BasketballMega Box (Red/ Purple Cracked Ice),,100.0,,,0,116.23,75.0,60.0,ebay_sold,2026-08-17,55.0,65.0,134.0,,0,https://bleeckertrading.com/products/2023-24-panini-select-mega-box-red-purple-cracked-ice,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_SELECT_MEGA,ACTIVE,True,retail,awesome,trusted,2023-24 Panini Select Basketball Mega Box (Green Shock Prizms ),,109.75,,,0,126.31,75.0,60.0,ebay_sold,2026-08-17,55.0,65.0,134.0,,0,https://theawesomecardshop.com/products/2023-24-panini-select-basketball-mega-box-green-shock-prizm,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_MOSAIC_BLASTER,ACTIVE,True,retail,rbicru7,trusted,"2023-24 Panini Mosaic Basketball Blaster, Box",,50.0,,,1,64.51,,,,,40.0,50.0,,WATCH,0,https://rbicru7.com/products/2023-24-panini-mosaic-basketball-blaster-box,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_MOSAIC_BLASTER,ACTIVE,True,retail,superior,watch,2023-24 Panini Mosaic Basketball 6-Pack Blaster Box,,105.0,,,1,121.4,,,,,40.0,50.0,,,0,https://superiorsportsinvestments.com/products/2023-24-panini-mosaic-basketball-6-pack-blaster-box,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_MOSAIC_BLASTER,ACTIVE,True,retail,hiddengems,trusted,2023-24 Panini NBA Mosaic Blaster Box,,19.99,,,0,33.47,,,,,40.0,50.0,,,0,https://www.hiddengemscardshop.com/products/2023-24-panini-nba-mosaic-blaster-box,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_MOSAIC_BLASTER,ACTIVE,True,retail,awesome,trusted,2023-24 Panini Mosaic Basketball Blaster Box,,34.0,,,0,47.96,,,,,40.0,50.0,,,0,https://theawesomecardshop.com/products/2023-24-panini-mosaic-basketball-blaster-box,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_MOSAIC_BLASTER,ACTIVE,True,retail,rlsports,watch,2023-24 Panini Mosaic Basketball Blaster Box,,34.99,,,0,48.98,,,,,40.0,50.0,,,0,https://rlsportscards.com/products/2023-24-panini-mosaic-basketball-blaster-box,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_MOSAIC_BLASTER,ACTIVE,True,retail,columbia,trusted,2023/24 Panini Mosaic Basketball 6-Pack Blaster Box,,39.95,,,0,54.11,,,,,40.0,50.0,,,0,https://columbiasportscard.com/products/2023-24-panini-mosaic-basketball-6-pack-blaster-box,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_MOSAIC_BLASTER,ACTIVE,True,retail,monmouth,watch,2023-24 Panini Mosaic Basketball Blaster Box,,39.99,,,0,54.15,,,,,40.0,50.0,,,0,https://monmouthcards.com/products/2024-panini-mosaic-basketball-blaster,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_MOSAIC_BLASTER,ACTIVE,True,retail,e5sports,watch,2023-24 Panini Mosaic NBA Blaster Box WEMBY,,40.0,,,0,54.16,,,,,40.0,50.0,,,0,https://e5sports.com/products/2023-24-panini-mosaic-nba-blaster-box-wemby,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_MOSAIC_BLASTER,ACTIVE,True,retail,ehcards,trusted,2023/24 Panini Mosaic Basketball 6-pack Blaster Box,,49.99,,,0,64.5,,,,,40.0,50.0,,,0,https://ehcards.com/products/2023-24-panini-nba-mosaic-basketball-6-pack-blaster-box,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_MOSAIC_MEGA,ACTIVE,True,retail,rbicru7,trusted,"2023-24 Panini Mosaic Basketball Mega, Box (Reactive Blue & Pink Fluorescent Mosaics)",,100.0,,,1,116.23,,,,,70.0,80.0,,NO_GO,0,https://rbicru7.com/products/2023-24-panini-mosaic-basketball-mega-box,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_MOSAIC_MEGA,ACTIVE,True,retail,rlsports,watch,2023-24 Panini Mosaic Basketball Mega Box,,65.99,,,0,81.05,,,,,70.0,80.0,,,0,https://rlsportscards.com/products/2023-24-panini-mosaic-basketball-mega-box,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_MOSAIC_MEGA,ACTIVE,True,retail,bleecker,watch,2023-24 Mosaic Basketball NBA Mega Box,,80.0,,,0,95.54,,,,,70.0,80.0,,,0,https://bleeckertrading.com/products/2023-24-mosaic-basketball-nba-sealed-mega-box,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_MOSAIC_MEGA,ACTIVE,True,retail,sportcards,watch,2023/24 Panini Mosaic Basketball Mega Box,,94.95,,,0,111.0,,,,,70.0,80.0,,,0,https://sportcards.com/products/2023-24-panini-mosaic-basketball-mega-box,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_PRIZM_HANGER,ACTIVE,True,retail,collectorstore,trusted,2023-24 Panini Prizm Basketball Hanger Box (Orange Ice Prizm),,99.99,,,1,116.22,,,,,25.0,40.0,,NO_GO,0,https://collectorstore.com/products/2023-24-panini-prizm-basketball-hanger-box-orange-ice-prizm,2026-08-21T19:27:57+00:00,1.0
PANINI_2023-24_PRIZM_HANGER,ACTIVE,True,retail,superior,watch,2023-24 Panini Prizm Basketball Hanger Box,,110.0,,,1,126.57,,,,,25.0,40.0,,,0,https://superiorsportsinvestments.com/products/2023-24-panini-prizm-basketball-hanger-box,2026-08-21T19:27:57+00:00,1.0
