sku_id,sku_status,licensed,tier,shop,trust,title,variant,price_usd,boxes_per_case,unit_price_per_box,in_stock,landed_eur_est_8box_bundle,market_ask_us,market_sold_us,market_sold_source,market_sold_checked_at,buy_below,watch_below,eu_ref_eur,status,restock,url,seen_at,match_score
PANINI_2023-24_PRIZM_MEGA,ACTIVE,True,retail,awesome,trusted,2023/24 Panini Prizm Basketball 6-Pack Mega Box (Red Ice Prizms),,130.0,,,0,147.26,134.0,,,,90,110,,,0,https://theawesomecardshop.com/products/2023-24-panini-prizm-basketball-6-pack-mega-box-red-ice-prizms,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_PRIZM_MEGA,ACTIVE,True,retail,awesome,trusted,2023/24 Panini Prizm Basketball Mega Box (Pink Ice Prizms!),,134.0,,,0,151.4,134.0,,,,90,110,,,0,https://theawesomecardshop.com/products/2023-24-panini-prizm-basketball-mega-box-pink-ice-prizms,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_CONTENDERS_BLASTER,ACTIVE,True,retail,collectorstore,trusted,2023-24 Panini Contenders Basketball Blaster Box,,49.99,,,1,64.5,39.99,,,,30,40,,NO_GO,0,https://collectorstore.com/products/2023-24-panini-contenders-basketball-blaster-box,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_CONTENDERS_BLASTER,ACTIVE,True,retail,hiddengems,trusted,2023-24 Panini  Contenders Basketball Blaster box,,30.0,,,0,43.82,39.99,,,,30,40,,,0,https://www.hiddengemscardshop.com/products/2023-24-panini-contenders-basketball-blaster-box,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_CONTENDERS_BLASTER,ACTIVE,True,retail,awesome,trusted,2023/24 Panini Contenders Basketball 5-Pack Blaster Box,,33.0,,,0,46.92,39.99,,,,30,40,,,0,https://theawesomecardshop.com/products/2023-24-panini-contenders-basketball-5-pack-blaster-box,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_CONTENDERS_BLASTER,ACTIVE,True,retail,ehcards,trusted,2023/24 Panini Contenders Basketball Blaster Box,,39.99,,,0,54.15,39.99,,,,30,40,,,0,https://ehcards.com/products/2023-24-panini-contenders-basketball-blaster-box,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_CONTENDERS_BLASTER,ACTIVE,True,retail,bleecker,watch,2023-24 Contenders Basketball Blaster Box,,40.0,,,0,54.16,39.99,,,,30,40,,,0,https://bleeckertrading.com/products/2023-24-contenders-basketball-5-pack-sealed-blaster-box,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_PRIZM_RETAIL_BOX,ACTIVE,True,retail,awesome,trusted,2023/24 Panini Prizm Basketball 24-Pack Retail Box,,149.94,,,0,167.89,149.94,,,,110,140,,,0,https://theawesomecardshop.com/products/2023-24-panini-prizm-basketball-24-pack-retail-box,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_PRIZM_RETAIL_BOX,ACTIVE,True,retail,columbia,trusted,2023-24 Panini Prizm Basketball 24-Pack Retail Box,,154.95,,,0,173.07,149.94,,,,110,140,,,0,https://columbiasportscard.com/products/2023-24-panini-prizm-basketball-24-pack-retail-box,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_PRIZM_RETAIL_BOX,ACTIVE,True,retail,monmouth,watch,2023-24 Panini Prizm Basketball Retail Box,,179.99,,,0,198.97,149.94,,,,110,140,,,0,https://monmouthcards.com/products/2023-24-panini-prizm-basketball-retail-box,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_PRIZM_RETAIL_BOX,ACTIVE,True,retail,bleecker,watch,2023-24 Panini Prizm Basketball Retail Box,,240.0,,,0,261.04,149.94,,,,110,140,,,0,https://bleeckertrading.com/products/2023-24-panini-prizm-basketball-sealed-retail-box,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_HOOPS_BLASTER,ACTIVE,True,retail,superior,watch,2023-24 Panini NBA Hoops Basketball 6-Pack Blaster Box,,60.0,,,1,74.85,60.0,,,,20,25,,NO_GO,0,https://superiorsportsinvestments.com/products/2023-24-panini-nba-hoops-basketball-6-pack-blaster-box,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_HOOPS_BLASTER,ACTIVE,True,retail,superior,watch,2023-24 Panini NBA Hoops Holiday Basketball 6-Pack Blaster Box,,80.0,,,1,95.54,60.0,,,,20,25,,,0,https://superiorsportsinvestments.com/products/2023-24-panini-nba-hoops-holiday-basketball-6-pack-blaster-box,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_HOOPS_BLASTER,ACTIVE,True,retail,sportscardjunction,watch,2023-24 Panini Hoops Basketball Blaster Box,,25.0,,,0,38.65,60.0,,,,20,25,,,0,https://sportscardjunction.com/products/2023-24-panini-hoops-basketball-blaster-box,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_HOOPS_BLASTER,ACTIVE,True,retail,awesome,trusted,2023/24 Panini NBA Hoops Basketball 6-Pack Blaster Box,,33.75,,,0,47.7,60.0,,,,20,25,,,0,https://theawesomecardshop.com/products/2023-24-panini-nba-hoops-basketball-6-pack-blaster-box,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_HOOPS_BLASTER,ACTIVE,True,retail,bleecker,watch,2023-2024 Panini NBA Hoops Basketball Blaster Box,,40.0,,,0,54.16,60.0,,,,20,25,,,0,https://bleeckertrading.com/products/2023-2024-panini-hoops-basketball-blaster-box,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_MOSAIC_MEGA_TARGET,ACTIVE,True,retail,rbicru7,trusted,"2023-24 Panini Mosaic Basketball Target Mega, Box (Reactive Yellow & Green Fluorescent)",,100.0,,,1,116.23,,,,,70,80,,NO_GO,0,https://rbicru7.com/products/2023-24-panini-mosaic-basketball-target-mega-box-reactive-yellow-green-fluorescent,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_OPTIC_HOBBY_MEGA,WATCH,True,retail,superior,watch,2023-24 Panini Donruss Optic Basketball Mega Hobby Box (Hyper Green Prizms),,250.0,,,1,271.39,250.0,,,,,,,SUIVI,0,https://superiorsportsinvestments.com/products/2023-24-panini-donruss-optic-basketball-mega-hobby-box-hyper-green-prizms,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_OPTIC_HOBBY_MEGA,WATCH,True,retail,ballgame,watch,2023-24 Panini Donruss Optic Basketball Hobby Mega Box,,75.0,,,0,90.37,250.0,,,,,,,,0,https://theballgame.com/products/2023-24-panini-donruss-optic-basketball-hobby-mega-box,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_OPTIC_HOBBY_MEGA,WATCH,True,retail,awesome,trusted,2023-24 Panini Donruss Optic Basketball Hobby Mega Box (Hyper Green),,80.0,,,0,95.54,250.0,,,,,,,,0,https://theawesomecardshop.com/products/2023-24-panini-donruss-optic-basketball-hobby-mega-box-green-shock,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_OPTIC_HOBBY_MEGA,WATCH,True,retail,sportscardjunction,watch,2023-24 Panini Donruss Optic Basketball Hobby Mega Box,,80.0,,,0,95.54,250.0,,,,,,,,0,https://sportscardjunction.com/products/2023-24-panini-donruss-optic-basketball-hobby-mega-box,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_OPTIC_HOBBY_MEGA,WATCH,True,retail,columbia,trusted,2023/24 Panini Donruss Optic Basketball Hobby Mega Box (Hyper Green Prizms),,89.95,,,0,105.83,250.0,,,,,,,,0,https://columbiasportscard.com/products/2023-24-panini-donruss-optic-basketball-hobby-mega-box-hyper-green-prizms,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_REVOLUTION_CNY,WATCH,True,retail,sportscardjunction,watch,2023-24 Panini Revolution Basketball Chinese New Year Box,,95.0,,,0,111.06,109.75,,,,,,,,0,https://sportscardjunction.com/products/2023-24-panini-revolution-basketball-chinese-new-year-box,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_REVOLUTION_CNY,WATCH,True,retail,worldchampion,watch,2023-24 Panini Revolution Chinese New Year Basketball Box,,100.0,,,0,116.23,109.75,,,,,,,,0,https://www.worldchampionsportscards.org/products/2023-24-panini-revolution-chinese-new-year-basketball-box,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_REVOLUTION_CNY,WATCH,True,retail,awesome,trusted,2023/24 Panini Revolution Chinese New Year Basketball Box,,109.75,,,0,126.31,109.75,,,,,,,,0,https://theawesomecardshop.com/products/2023-24-panini-revolution-chinese-new-year-basketball-box,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_REVOLUTION_CNY,WATCH,True,retail,columbia,trusted,2023-24 Panini Revolution Chinese New Year Basketball Box,,109.99,,,0,126.56,109.75,,,,,,,,0,https://columbiasportscard.com/products/2023-24-panini-revolution-chinese-new-year-basketball-box,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_REVOLUTION_CNY,WATCH,True,retail,ballgame,watch,2023/24 Panini Revolution Chinese New Year Basketball Box,,115.0,,,0,131.74,109.75,,,,,,,,0,https://theballgame.com/products/2023-24-panini-revolution-chinese-new-year-basketball-box,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_REVOLUTION_CNY,WATCH,True,retail,worldchampion,watch,2023/24 Panini Revolution Chinese New Year Basketball Box,,120.0,,,0,136.92,109.75,,,,,,,,0,https://www.worldchampionsportscards.org/products/2023-24-panini-revolution-chinese-new-year-basketball-box-1,2026-08-18T08:42:05+00:00,1.0
PANINI_2023-24_REVOLUTION_CNY,WATCH,True,retail,bleecker,watch,2023-24 Panini Revolution Chinese New Year Basketball Box,,140.0,,,0,157.6,109.75,,,,,,,,0,https://bleeckertrading.com/products/2023-24-panini-revolution-chinese-new-year-basketball-box,2026-08-18T08:42:05+00:00,1.0
